__time,joint1_position,joint2_position,joint3_position,joint4_position,joint5_position,joint6_position
1664545417.03043,0.503601,1.754364,0.644833,1.092194,0.578311,-0.923456
1664545417.05061,0.493973,1.755242,0.643208,1.101398,0.558369,-0.941864
1664545417.07036,0.483568,1.756156,0.641603,1.109068,0.539961,-0.957204
1664545417.08997,0.473319,1.757052,0.64004,1.116738,0.52002,-0.972544
1664545417.11053,0.462842,1.75803,0.638342,1.127476,0.500078,-0.989418
1664545417.12996,0.451537,1.758988,0.636903,1.141282,0.48167,-1.006291
1664545417.14085,0.446153,1.759477,0.636033,1.145884,0.469398,-1.013961
1664545417.17056,0.429092,1.761043,0.633632,1.156622,0.440253,-1.040039
1664545417.1909,0.417797,1.762071,0.631923,1.167359,0.418777,-1.058447
1664545417.21021,0.405674,1.763142,0.630226,1.178097,0.397301,-1.075321
1664545417.23,0.39384,1.764201,0.62859,1.190369,0.375825,-1.093728
1664545417.25061,0.381831,1.765335,0.626685,1.202641,0.352816,-1.11367
1664545417.27006,0.368963,1.766431,0.624925,1.211845,0.33134,-1.132078
1664545417.28061,0.362761,1.767001,0.623921,1.216447,0.320602,-1.141282
1664545417.31013,0.343226,1.768762,0.621157,1.231787,0.286854,-1.168893
1664545417.33069,0.330409,1.769908,0.619086,1.244058,0.262311,-1.187301
1664545417.35016,0.316754,1.771149,0.61714,1.257864,0.239301,-1.207243
1664545417.37101,0.303419,1.772358,0.614955,1.270136,0.214757,-1.228719
1664545417.3903,0.289764,1.773674,0.612916,1.280874,0.191748,-1.24866
1664545417.40988,0.275208,1.774927,0.610711,1.288544,0.167204,-1.268602
1664545417.42073,0.26823,1.775553,0.609561,1.29468,0.154932,-1.27934
1664545417.4504,0.246375,1.777565,0.606414,1.316156,0.118117,-1.31002
1664545417.47081,0.232006,1.77888,0.604168,1.331495,0.092039,-1.331495
1664545417.49032,0.216622,1.780309,0.602004,1.342233,0.067495,-1.351437
1664545417.51076,0.201703,1.781668,0.599654,1.349903,0.039884,-1.374447
1664545417.53043,0.186599,1.783122,0.597345,1.363709,0.01534,-1.395923
1664545417.5499,0.170666,1.784525,0.595036,1.380583,-0.010738,-1.417398
1664545417.57088,0.155385,1.785954,0.592676,1.392855,-0.03835,-1.440408
1664545417.59029,0.139017,1.787501,0.590429,1.403592,-0.062893,-1.461884
1664545417.60069,0.131087,1.788228,0.589229,1.408194,-0.078233,-1.472622
1664545417.63051,0.106095,1.790552,0.585553,1.42967,-0.116583,-1.504835
1664545417.65113,0.089893,1.792075,0.583151,1.44501,-0.14266,-1.524777
1664545417.6707,0.072697,1.793697,0.580822,1.454214,-0.167204,-1.546253
1664545417.69033,0.05605,1.795226,0.578441,1.464952,-0.190214,-1.567728
1664545417.70115,0.047685,1.795991,0.577074,1.472622,-0.204019,-1.58
1664545417.73018,0.021472,1.798409,0.573503,1.489495,-0.239301,-1.609146
1664545417.74127,0.012951,1.799199,0.572188,1.495631,-0.251573,-1.619884
1664545417.77053,-0.013386,1.801604,0.568575,1.514039,-0.289922,-1.650563
1664545417.79094,-0.030624,1.803177,0.566038,1.526311,-0.312932,-1.668971
1664545417.81037,-0.048989,1.804862,0.563554,1.535515,-0.337476,-1.688913
1664545417.83004,-0.066558,1.806479,0.561069,1.547787,-0.362019,-1.707321
1664545417.85059,-0.084054,1.808151,0.558481,1.558524,-0.383495,-1.727262
1664545417.87035,-0.10241,1.809762,0.555903,1.570796,-0.406505,-1.74567
1664545417.88091,-0.11123,1.810576,0.554598,1.576932,-0.418777,-1.754874
1664545417.91013,-0.138624,1.813082,0.550312,1.590738,-0.45099,-1.780952
1664545417.93093,-0.156379,1.81468,0.547383,1.60301,-0.474,-1.79936
1664545417.95072,-0.17402,1.816353,0.544712,1.612214,-0.493942,-1.817767
1664545417.96979,-0.1925,1.817969,0.542041,1.621418,-0.513884,-1.833107
1664545417.9903,-0.210255,1.819642,0.539287,1.63369,-0.536893,-1.851515
1664545418.01,-0.228962,1.821227,0.536636,1.642893,-0.556835,-1.868389
1664545418.03052,-0.246696,1.822806,0.533769,1.653631,-0.578311,-1.885262
1664545418.05046,-0.264296,1.824479,0.531046,1.664369,-0.596719,-1.902136
1664545418.06961,-0.282755,1.826026,0.528323,1.672039,-0.615126,-1.917476
1664545418.09023,-0.300376,1.827574,0.525497,1.681243,-0.633534,-1.93435
1664545418.11043,-0.318783,1.829184,0.522836,1.690447,-0.65501,-1.94969
1664545418.13062,-0.336176,1.830744,0.520196,1.699651,-0.674952,-1.966563
1664545418.15056,-0.35333,1.832342,0.517794,1.708855,-0.691825,-1.980369
1664545418.17031,-0.371313,1.83387,0.515444,1.718059,-0.710233,-1.994175
1664545418.18111,-0.379937,1.834628,0.514067,1.72266,-0.717903,-2.003379
1664545418.2101,-0.406554,1.837028,0.51032,1.734932,-0.745515,-2.023321
1664545418.22977,-0.423439,1.838531,0.507835,1.742602,-0.762388,-2.037127
1664545418.25036,-0.440211,1.840117,0.505257,1.751806,-0.777728,-2.050932
1664545418.26983,-0.457686,1.841608,0.502835,1.759476,-0.794602,-2.064738
1664545418.29061,-0.47424,1.843105,0.50036,1.765612,-0.811476,-2.078544
1664545418.31036,-0.491446,1.844646,0.498062,1.774816,-0.826816,-2.090816
1664545418.33061,-0.50768,1.8461,0.495836,1.780952,-0.843689,-2.103088
1664545418.34128,-0.515703,1.84682,0.494542,1.785554,-0.851359,-2.110758
1664545418.37027,-0.540239,1.849045,0.490929,1.796292,-0.872835,-2.129165
1664545418.38993,-0.556027,1.850442,0.488527,1.802428,-0.886641,-2.139903
1664545418.41062,-0.57167,1.851889,0.48598,1.810097,-0.900447,-2.152175
1664545418.43002,-0.587841,1.853267,0.483785,1.816233,-0.914253,-2.162913
1664545418.45102,-0.602936,1.854633,0.48156,1.823903,-0.928058,-2.173651
1664545418.47066,-0.617833,1.856087,0.479479,1.830039,-0.94033,-2.184389
1664545418.49009,-0.633331,1.857402,0.477439,1.834641,-0.954136,-2.195127
1664545418.50076,-0.64063,1.85806,0.476321,1.839243,-0.961806,-2.201262
1664545418.53025,-0.662971,1.860065,0.473267,1.848447,-0.980214,-2.216602
1664545418.55071,-0.677093,1.861374,0.471072,1.854583,-0.99402,-2.22734
1664545418.57033,-0.690882,1.862728,0.468815,1.860719,-1.004757,-2.236544
1664545418.58986,-0.705118,1.863968,0.466703,1.865321,-1.015495,-2.247282
1664545418.61081,-0.718555,1.865215,0.464633,1.871457,-1.026233,-2.256486
1664545418.63076,-0.731942,1.8665,0.462635,1.877593,-1.038505,-2.264156
1664545418.65023,-0.745752,1.867728,0.460771,1.882195,-1.050777,-2.27336
1664545418.67113,-0.758548,1.868987,0.458835,1.88833,-1.059981,-2.282563
1664545418.69022,-0.771727,1.870133,0.456951,1.891398,-1.070719,-2.290233
1664545418.71126,-0.783995,1.871267,0.454953,1.896,-1.079923,-2.297903
1664545418.73057,-0.796046,1.872445,0.453038,1.900602,-1.087592,-2.304039
1664545418.75072,-0.808407,1.873554,0.451133,1.90367,-1.093728,-2.308641
1664545418.77093,-0.819816,1.874638,0.44928,1.908272,-1.099864,-2.314777
1664545418.79033,-0.831504,1.875709,0.447561,1.909806,-1.107534,-2.319379
1664545418.81005,-0.842261,1.876712,0.445925,1.912874,-1.112136,-2.323981
1664545418.83075,-0.852696,1.877689,0.444134,1.915942,-1.119806,-2.328583
1664545418.8505,-0.863122,1.878723,0.442602,1.91901,-1.122874,-2.334719
1664545418.87104,-0.872895,1.879688,0.440884,1.922078,-1.130544,-2.339321
1664545418.89062,-0.882347,1.880684,0.439372,1.925146,-1.13668,-2.343923
1664545418.90992,-0.892016,1.881599,0.437881,1.92668,-1.141282,-2.346991
1664545418.92091,-0.896489,1.882044,0.437156,1.928214,-1.14435,-2.350059
1664545418.95054,-0.909823,1.883422,0.435138,1.932816,-1.150486,-2.356194
1664545418.96972,-0.91796,1.884249,0.433792,1.93435,-1.155088,-2.359262
1664545418.99038,-0.925808,1.885063,0.432405,1.935884,-1.15969,-2.36233
1664545419.00997,-0.933666,1.885928,0.43109,1.937418,-1.164292,-2.365398
1664545419.03087,-0.940799,1.886705,0.429568,1.938952,-1.167359,-2.368466
1664545419.0505,-0.94759,1.887507,0.428243,1.940486,-1.170427,-2.37
1664545419.06994,-0.954402,1.888227,0.42699,1.94202,-1.171961,-2.373068
1664545419.09084,-0.96051,1.88891,0.425748,1.943554,-1.175029,-2.373068
1664545419.11086,-0.966225,1.889574,0.424609,1.943554,-1.175029,-2.376136
1664545419.13026,-0.971909,1.890245,0.423605,1.945088,-1.176563,-2.376136
1664545419.15105,-0.97694,1.890852,0.422559,1.945088,-1.178097,-2.376136
1664545419.1707,-0.981526,1.891492,0.421555,1.945088,-1.178097,-2.376136
1664545419.19004,-0.985978,1.892105,0.420696,1.945088,-1.178097,-2.376136
1664545419.21113,-0.98984,1.892663,0.419764,1.945088,-1.178097,-2.376136
1664545419.23106,-0.993432,1.893227,0.418967,1.946622,-1.178097,-2.376136
1664545419.25044,-0.9969,1.893728,0.418087,1.945088,-1.178097,-2.376136
1664545419.27107,-0.999923,1.894217,0.417434,1.946622,-1.178097,-2.37767
1664545419.29062,-1.002656,1.894693,0.416762,1.945088,-1.178097,-2.376136
1664545419.31013,-1.005286,1.89515,0.416058,1.946622,-1.178097,-2.37767
1664545419.33128,-1.007491,1.895564,0.415385,1.946622,-1.178097,-2.37767
1664545419.35077,-1.009583,1.896009,0.414505,1.945088,-1.178097,-2.376136
1664545419.37043,-1.011694,1.896404,0.413852,1.945088,-1.178097,-2.376136
1664545419.39104,-1.013537,1.896773,0.413293,1.945088,-1.178097,-2.37767
1664545419.41074,-1.015266,1.897162,0.412589,1.946622,-1.178097,-2.37767
1664545419.43066,-1.016933,1.897506,0.412061,1.946622,-1.178097,-2.37767
1664545419.45072,-1.018403,1.897857,0.411637,1.946622,-1.178097,-2.37767
1664545419.47065,-1.019697,1.898202,0.410964,1.945088,-1.178097,-2.37767
1664545419.49007,-1.021074,1.89854,0.410446,1.946622,-1.178097,-2.37767
1664545419.51074,-1.022306,1.89886,0.410053,1.946622,-1.178097,-2.37767
1664545419.53053,-1.023414,1.899166,0.409525,1.946622,-1.178097,-2.37767
1664545419.54997,-1.024459,1.899448,0.408976,1.946622,-1.178097,-2.37767
1664545419.57096,-1.025308,1.899693,0.408604,1.946622,-1.178097,-2.37767
1664545419.59063,-1.026043,1.899925,0.408303,1.946622,-1.178097,-2.376136
1664545419.61002,-1.02653,1.900156,0.408024,1.945088,-1.178097,-2.376136
1664545419.63102,-1.026768,1.900351,0.40762,1.946622,-1.178097,-2.376136
1664545419.65066,-1.02683,1.900488,0.407154,1.945088,-1.175029,-2.374602
1664545419.67042,-1.02683,1.900607,0.406957,1.943554,-1.173495,-2.37
1664545419.69098,-1.026778,1.900708,0.406792,1.94202,-1.167359,-2.366932
1664545419.71023,-1.026395,1.900739,0.406688,1.940486,-1.164292,-2.365398
1664545419.73044,-1.025505,1.900739,0.406678,1.937418,-1.15969,-2.360796
1664545419.75133,-1.024428,1.900727,0.406678,1.93435,-1.153554,-2.356194
1664545419.77122,-1.022958,1.900695,0.406678,1.932816,-1.147418,-2.351593
1664545419.79007,-1.021126,1.900651,0.406678,1.929748,-1.142816,-2.346991
1664545419.80967,-1.01919,1.900595,0.406678,1.92668,-1.135146,-2.340855
1664545419.83034,-1.016985,1.900539,0.406688,1.923612,-1.130544,-2.336253
1664545419.85031,-1.014293,1.900451,0.406688,1.920544,-1.122874,-2.330117
1664545419.8698,-1.011353,1.900351,0.406719,1.91901,-1.116738,-2.327049
1664545419.89038,-1.008206,1.900238,0.406771,1.915942,-1.110602,-2.320913
1664545419.91056,-1.004603,1.900119,0.406844,1.909806,-1.104466,-2.316311
1664545419.93054,-1.000824,1.899893,0.406926,1.906738,-1.09833,-2.308641
1664545419.9412,-0.998878,1.899724,0.406968,1.905204,-1.093728,-2.307107
1664545419.9705,-0.992583,1.899261,0.407154,1.900602,-1.081457,-2.296369
1664545419.98982,-0.988308,1.899004,0.40732,1.896,-1.072253,-2.288699
1664545420.01066,-0.983897,1.898546,0.40762,1.889864,-1.063049,-2.281029
1664545420.03037,-0.979446,1.898095,0.408034,1.885262,-1.053845,-2.270292
1664545420.04999,-0.974673,1.897688,0.408541,1.880661,-1.043107,-2.262622
1664545420.06074,-0.972364,1.897425,0.408842,1.877593,-1.035437,-2.256486
1664545420.09057,-0.965293,1.896748,0.41027,1.869923,-1.020097,-2.24268
1664545420.11036,-0.960024,1.896147,0.411254,1.863787,-1.007825,-2.23501
1664545420.13126,-0.954827,1.89567,0.412289,1.859185,-0.995554,-2.222738
1664545420.15096,-0.949422,1.895107,0.413283,1.853049,-0.983282,-2.213534
1664545420.17024,-0.943646,1.894662,0.414267,1.846913,-0.97101,-2.202796
1664545420.19002,-0.937776,1.894054,0.415271,1.839243,-0.958738,-2.192059
1664545420.20132,-0.934721,1.893803,0.415851,1.836175,-0.951068,-2.185923
1664545420.23076,-0.925114,1.892876,0.417383,1.826971,-0.931126,-2.169049
1664545420.25044,-0.917888,1.892312,0.41848,1.819301,-0.917321,-2.158311
1664545420.2709,-0.910693,1.891667,0.419671,1.811631,-0.900447,-2.144505
1664545420.29104,-0.903259,1.890946,0.420747,1.805495,-0.886641,-2.132233
1664545420.31052,-0.895257,1.890251,0.421876,1.797826,-0.871301,-2.118428
1664545420.33037,-0.887399,1.889537,0.423025,1.790156,-0.855961,-2.104622
1664545420.341,-0.883403,1.889148,0.423667,1.785554,-0.848291,-2.098486
1664545420.37036,-0.871155,1.887989,0.425427,1.773282,-0.823748,-2.078544
1664545420.39005,-0.862387,1.887287,0.42669,1.765612,-0.806874,-2.063204
1664545420.41123,-0.853928,1.886486,0.427994,1.756408,-0.788466,-2.049398
1664545420.43083,-0.845284,1.885633,0.429268,1.748738,-0.771592,-2.035593
1664545420.45037,-0.836132,1.884825,0.430624,1.739534,-0.754719,-2.020253
1664545420.46995,-0.827156,1.883967,0.432001,1.73033,-0.734777,-2.006447
1664545420.48113,-0.82258,1.883535,0.432788,1.725728,-0.725573,-1.998777
1664545420.51058,-0.808304,1.882238,0.435003,1.711923,-0.697961,-1.972699
1664545420.5301,-0.797692,1.881354,0.436515,1.702719,-0.679554,-1.95736
1664545420.54109,-0.792526,1.880947,0.437333,1.698117,-0.668816,-1.948156
1664545420.57034,-0.77651,1.879556,0.439589,1.684311,-0.641204,-1.925146
1664545420.59033,-0.764957,1.87856,0.44108,1.675107,-0.621262,-1.908272
1664545420.61096,-0.75389,1.877602,0.442706,1.664369,-0.599787,-1.889864
1664545420.63035,-0.742626,1.876593,0.444414,1.653631,-0.579845,-1.872991
1664545420.65044,-0.730689,1.875553,0.446091,1.644427,-0.558369,-1.856117
1664545420.67011,-0.719063,1.874488,0.447789,1.63369,-0.536893,-1.837709
1664545420.68069,-0.713193,1.87398,0.448731,1.627554,-0.526155,-1.828505
1664545420.71034,-0.69522,1.87232,0.451423,1.612214,-0.492408,-1.800894
1664545420.73038,-0.682404,1.871242,0.453193,1.60301,-0.472466,-1.782486
1664545420.75106,-0.670104,1.870133,0.455025,1.589204,-0.449456,-1.762544
1664545420.77054,-0.657691,1.869006,0.457013,1.58,-0.426447,-1.742602
1664545420.79045,-0.644367,1.867809,0.45897,1.567728,-0.403437,-1.724194
1664545420.81076,-0.63123,1.866625,0.460885,1.555457,-0.380427,-1.704253
1664545420.82069,-0.624532,1.866011,0.461982,1.550855,-0.368155,-1.693515
1664545420.85016,-0.603878,1.864069,0.464964,1.533981,-0.332874,-1.665903
1664545420.87017,-0.589104,1.86279,0.467055,1.523243,-0.309864,-1.644427
1664545420.88135,-0.582023,1.862195,0.468101,1.515573,-0.294524,-1.63369
1664545420.91072,-0.560603,1.860291,0.471341,1.497165,-0.257709,-1.60301
1664545420.9301,-0.545364,1.858912,0.473495,1.486427,-0.231631,-1.583068
1664545420.94979,-0.530621,1.857559,0.475741,1.472622,-0.207087,-1.561592
1664545420.97058,-0.515631,1.856181,0.478164,1.46035,-0.18101,-1.538583
1664545420.9908,-0.500578,1.854702,0.480431,1.448078,-0.154932,-1.518641
1664545421.01008,-0.484717,1.853217,0.482667,1.435806,-0.12732,-1.495631
1664545421.02136,-0.477108,1.852484,0.483837,1.428136,-0.113515,-1.483359
1664545421.05086,-0.453804,1.850304,0.48743,1.409728,-0.073631,-1.451146
1664545421.0703,-0.436981,1.848769,0.4898,1.397457,-0.047553,-1.42967
1664545421.09045,-0.420675,1.847253,0.492213,1.385185,-0.02301,-1.40666
1664545421.10087,-0.412455,1.84647,0.493445,1.377515,-0.00767,-1.395923
1664545421.13064,-0.387743,1.844089,0.497182,1.357573,0.029146,-1.365243
1664545421.15053,-0.370278,1.842566,0.499615,1.346835,0.055223,-1.345301
1664545421.1701,-0.353434,1.841,0.502058,1.334563,0.079767,-1.323825
1664545421.18092,-0.344903,1.840204,0.503311,1.328427,0.093573,-1.313088
1664545421.21068,-0.319269,1.837805,0.507266,1.31002,0.130388,-1.282408
1664545421.23024,-0.301256,1.836282,0.509833,1.300816,0.153398,-1.262466
1664545421.24992,-0.283915,1.834697,0.512421,1.288544,0.176408,-1.242525
1664545421.26121,-0.275156,1.833895,0.513736,1.280874,0.190214,-1.233321
1664545421.29025,-0.248612,1.831339,0.517753,1.264,0.225495,-1.207243
1664545421.31016,-0.230028,1.829698,0.52031,1.253262,0.246971,-1.187301
1664545421.33002,-0.212377,1.828031,0.522867,1.244058,0.269981,-1.167359
1664545421.34063,-0.203556,1.82721,0.524161,1.237923,0.282252,-1.156622
1664545421.37017,-0.176929,1.824742,0.528209,1.222583,0.314466,-1.130544
1664545421.39038,-0.158304,1.823006,0.530818,1.210311,0.335942,-1.11367
1664545421.41002,-0.140663,1.821377,0.533437,1.201107,0.355884,-1.095262
1664545421.4309,-0.12297,1.819755,0.536171,1.190369,0.378893,-1.078389
1664545421.45051,-0.105195,1.818063,0.538748,1.179631,0.400369,-1.063049
1664545421.47021,-0.086311,1.816465,0.541378,1.170427,0.420311,-1.044641
1664545421.49069,-0.068328,1.814849,0.543987,1.15969,0.441786,-1.027767
1664545421.51046,-0.050491,1.813245,0.54671,1.15202,0.460194,-1.010893
1664545421.53069,-0.032767,1.811585,0.549267,1.141282,0.480136,-0.995554
1664545421.54998,-0.014204,1.810037,0.551814,1.132078,0.498544,-0.980214
1664545421.57109,0.003375,1.808446,0.554298,1.119806,0.52002,-0.961806
1664545421.59044,0.020757,1.80688,0.556907,1.11367,0.538427,-0.949534
1664545421.61048,0.038005,1.805269,0.559381,1.104466,0.555301,-0.931126
1664545421.63004,0.056153,1.803753,0.561856,1.096796,0.573709,-0.918855
1664545421.65102,0.073505,1.802199,0.564309,1.087592,0.592117,-0.905049
1664545421.67069,0.090815,1.800671,0.566918,1.078389,0.60899,-0.888175
1664545421.69054,0.107928,1.799073,0.569424,1.069185,0.625864,-0.875903
1664545421.71013,0.125683,1.797601,0.571908,1.061515,0.642738,-0.862097
1664545421.73074,0.142392,1.796116,0.574352,1.055379,0.659612,-0.846757
1664545421.75072,0.159039,1.794618,0.576919,1.047709,0.674952,-0.834486
1664545421.77048,0.1755,1.793084,0.579383,1.038505,0.691825,-0.822214
1664545421.79032,0.192531,1.791668,0.581764,1.030835,0.708699,-0.809942
1664545421.81104,0.208557,1.790264,0.584125,1.024699,0.722505,-0.796136
1664545421.83049,0.224459,1.788892,0.586558,1.017029,0.737845,-0.785398
1664545421.85029,0.241137,1.787432,0.588877,1.010893,0.751651,-0.773126
1664545421.87005,0.256894,1.786067,0.591196,1.003223,0.763922,-0.762388
1664545421.89099,0.272444,1.784707,0.593452,0.99402,0.779262,-0.750117
1664545421.91075,0.287735,1.783322,0.595771,0.989418,0.791534,-0.739379
1664545421.93043,0.303544,1.781913,0.597977,0.98635,0.80534,-0.728641
1664545421.94988,0.3184,1.780559,0.60013,0.97868,0.819146,-0.717903
1664545421.96082,0.32574,1.779902,0.601196,0.972544,0.826816,-0.711767
1664545421.99049,0.347377,1.777884,0.604478,0.96334,0.843689,-0.697961
1664545422.01039,0.362182,1.776506,0.60659,0.960272,0.857495,-0.685689
1664545422.02993,0.376117,1.775228,0.608692,0.954136,0.869767,-0.676486
1664545422.04066,0.383022,1.774595,0.609737,0.949534,0.875903,-0.671884
1664545422.07047,0.403458,1.772709,0.612833,0.94033,0.891243,-0.658078
1664545422.0907,0.416906,1.7714,0.6148,0.935728,0.901981,-0.650408
1664545422.11039,0.430727,1.770178,0.616736,0.931126,0.912719,-0.63967
1664545422.13063,0.443668,1.768975,0.618651,0.926524,0.923456,-0.630466
1664545422.14106,0.449994,1.768399,0.619666,0.923456,0.928058,-0.627398
1664545422.17073,0.468629,1.766657,0.62242,0.917321,0.941864,-0.61666
1664545422.19072,0.481332,1.765448,0.624231,0.914253,0.949534,-0.612058
1664545422.21012,0.493155,1.764339,0.626074,0.909651,0.957204,-0.604388
1664545422.221,0.498952,1.763806,0.626944,0.908117,0.961806,-0.602854
1664545422.25093,0.515776,1.76219,0.629667,0.903515,0.969476,-0.593651
1664545422.27071,0.526594,1.761125,0.631375,0.900447,0.975612,-0.589049
1664545422.29006,0.537599,1.760085,0.633073,0.897379,0.981748,-0.584447
1664545422.31086,0.547848,1.759107,0.634719,0.894311,0.987884,-0.579845
1664545422.33079,0.557746,1.758117,0.636385,0.892777,0.99402,-0.573709
1664545422.35063,0.567353,1.757159,0.637928,0.889709,1.000155,-0.570641
1664545422.37034,0.57664,1.75625,0.639377,0.886641,1.004757,-0.567573
1664545422.38999,0.585998,1.755392,0.640796,0.883573,1.009359,-0.562971
1664545422.40104,0.590316,1.754997,0.6415,0.883573,1.012427,-0.559903
1664545422.43084,0.60276,1.753776,0.643684,0.880505,1.018563,-0.555301
1664545422.45028,0.610535,1.752917,0.645113,0.878971,1.023165,-0.550699
1664545422.47047,0.618413,1.752128,0.646397,0.875903,1.027767,-0.549165
1664545422.49104,0.625546,1.751332,0.64767,0.874369,1.030835,-0.546097
1664545422.51077,0.632348,1.750593,0.648985,0.872835,1.030835,-0.543029
1664545422.53048,0.63887,1.749816,0.650124,0.872835,1.035437,-0.541495
1664545422.55051,0.64533,1.749102,0.651242,0.871301,1.036971,-0.539961
1664545422.57043,0.651169,1.748463,0.652329,0.871301,1.036971,-0.539961
1664545422.58096,0.653964,1.748124,0.652857,0.869767,1.038505,-0.539961
